year_month,row_id,agent_code,agent_age,agent_join_month,first_policy_sold_month,unique_proposals_last_7_days,unique_proposals_last_15_days,unique_proposals_last_21_days,unique_proposal,unique_quotations_last_7_days,unique_quotations_last_15_days,unique_quotations_last_21_days,unique_quotations,unique_customers_last_7_days,unique_customers_last_15_days,unique_customers_last_21_days,unique_customers,new_policy_count,ANBP_value,net_income,number_of_policy_holders,number_of_cash_payment_policies,new_policy_count_lag1,new_policy_count_lag2,new_policy_count_lag3,latest_policy_count,unique_proposals_week_4,unique_proposals_week_3,unique_proposals_week_2,unique_proposals_week_1,unique_quotations_week_4,unique_quotations_week_3,unique_quotations_week_2,unique_quotations_week_1,unique_customers_week_4,unique_customers_week_3,unique_customers_week_2,unique_customers_week_1
2024-03-01,10783.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,1.0,3.0,10.0,16.0,2.0,1.0,7.0,11.0,3.0,3.0,10.0,16.0,0.0,0.0,320578.0,0.0,216.0,7.0,27.0,41.0,24.0,1.0,2.0,7.0,6.0,2.0,-1.0,6.0,4.0,3.0,0.0,7.0,6.0
2024-04-01,11073.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,1.0,2.0,17.0,22.0,3.0,2.0,8.0,18.0,4.0,3.0,10.0,17.0,24.0,730944.0,118595.0,51.0,96.0,0.0,7.0,27.0,0.0,1.0,1.0,15.0,5.0,3.0,-1.0,6.0,10.0,4.0,-1.0,7.0,7.0
2024-05-01,12254.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,1.0,6.0,6.0,16.0,0.0,0.0,5.0,10.0,0.0,3.0,7.0,10.0,0.0,0.0,310948.0,0.0,40.0,24.0,0.0,7.0,16.0,1.0,5.0,0.0,10.0,0.0,0.0,5.0,5.0,0.0,3.0,4.0,3.0
2024-06-01,13019.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,3.0,4.0,3.0,14.0,0.0,1.0,1.0,3.0,2.0,5.0,4.0,11.0,16.0,1243824.0,295423.0,22.0,64.0,0.0,24.0,0.0,29.0,3.0,1.0,-1.0,11.0,0.0,1.0,0.0,2.0,2.0,3.0,-1.0,7.0
2024-07-01,13593.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,3.0,4.0,9.0,21.0,1.0,4.0,1.0,15.0,3.0,7.0,5.0,15.0,29.0,121394.0,34342.0,60.0,0.0,16.0,0.0,24.0,8.0,3.0,1.0,5.0,12.0,1.0,3.0,-3.0,14.0,3.0,4.0,-2.0,10.0
2024-08-01,15033.0,0a419b45,25.0,2019-06-01 00:00:00,5/1/2022,0.0,0.0,1.0,5.0,0.0,3.0,7.0,11.0,0.0,7.0,11.0,18.0,8.0,690984.0,154424.0,72.0,24.0,29.0,16.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,4.0,4.0,0.0,7.0,4.0,7.0
2023-01-01,524.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,3.0,3.0,20.0,28.0,2.0,3.0,6.0,24.0,4.0,5.0,7.0,16.0,34.0,1154742.0,204152.0,32.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,17.0,8.0,2.0,1.0,3.0,18.0,4.0,1.0,2.0,9.0
2023-02-01,654.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,0.0,1.0,4.0,8.0,3.0,3.0,4.0,11.0,4.0,6.0,6.0,16.0,14.0,196784.0,38113.0,48.0,56.0,34.0,0.0,0.0,8.0,0.0,1.0,3.0,4.0,3.0,0.0,1.0,7.0,4.0,2.0,0.0,10.0
2023-03-01,1473.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,0.0,0.0,5.0,4.0,5.0,0.0,10.0,5.0,7.0,1.0,13.0,8.0,224144.0,47100.0,39.0,16.0,14.0,34.0,0.0,14.0,2.0,-2.0,0.0,5.0,4.0,1.0,-5.0,10.0,5.0,2.0,-6.0,12.0
2023-04-01,2473.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,1.0,2.0,3.0,9.0,1.0,3.0,5.0,10.0,1.0,7.0,5.0,13.0,14.0,164472.0,45543.0,52.0,98.0,8.0,14.0,34.0,22.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,5.0,1.0,6.0,-2.0,8.0
2023-05-01,3022.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,0.0,1.0,16.0,18.0,2.0,0.0,9.0,16.0,3.0,0.0,10.0,13.0,22.0,473572.0,106990.0,0.0,66.0,14.0,8.0,14.0,23.0,0.0,1.0,15.0,2.0,2.0,-2.0,9.0,7.0,3.0,-3.0,10.0,3.0
2023-06-01,3894.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,0.0,10.0,15.0,4.0,3.0,3.0,13.0,6.0,5.0,8.0,19.0,23.0,1079781.0,237214.0,38.0,138.0,22.0,14.0,8.0,16.0,2.0,-2.0,10.0,5.0,4.0,-1.0,0.0,10.0,6.0,-1.0,3.0,11.0
2023-07-01,4684.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,0.0,3.0,0.0,8.0,1.0,5.0,7.0,14.0,3.0,6.0,12.0,21.0,16.0,1431808.0,423307.0,21.0,64.0,23.0,22.0,14.0,29.0,0.0,3.0,-3.0,8.0,1.0,4.0,2.0,7.0,3.0,3.0,6.0,9.0
2023-08-01,5014.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,0.0,3.0,20.0,26.0,1.0,4.0,8.0,17.0,1.0,4.0,8.0,13.0,29.0,141810.0,20720.0,39.0,0.0,16.0,23.0,22.0,31.0,0.0,3.0,17.0,6.0,1.0,3.0,4.0,9.0,1.0,3.0,4.0,5.0
2023-09-01,5735.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,3.0,6.0,15.0,28.0,4.0,0.0,0.0,21.0,5.0,3.0,3.0,11.0,31.0,2060012.0,512218.0,11.0,155.0,29.0,16.0,23.0,16.0,3.0,3.0,9.0,13.0,4.0,-4.0,0.0,21.0,5.0,-2.0,0.0,8.0
2023-10-01,6304.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,1.0,5.0,1.0,12.0,3.0,6.0,4.0,14.0,4.0,10.0,10.0,24.0,16.0,1233696.0,360475.0,24.0,64.0,31.0,29.0,16.0,24.0,1.0,4.0,-4.0,11.0,3.0,3.0,-2.0,10.0,4.0,6.0,0.0,14.0
2023-11-01,7720.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,0.0,2.0,19.0,22.0,4.0,1.0,1.0,11.0,6.0,3.0,7.0,16.0,24.0,470640.0,134368.0,64.0,192.0,16.0,31.0,29.0,23.0,0.0,2.0,17.0,3.0,4.0,-3.0,0.0,10.0,6.0,-3.0,4.0,9.0
2023-12-01,7935.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,3.0,9.0,16.0,0.0,0.0,9.0,15.0,1.0,4.0,14.0,19.0,23.0,1510502.0,342900.0,57.0,161.0,24.0,16.0,31.0,31.0,2.0,1.0,6.0,7.0,0.0,0.0,9.0,6.0,1.0,3.0,10.0,5.0
2024-01-01,8642.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,6.0,13.0,26.0,2.0,5.0,4.0,22.0,3.0,5.0,4.0,12.0,31.0,198400.0,23291.0,0.0,31.0,23.0,24.0,16.0,26.0,2.0,4.0,7.0,13.0,2.0,3.0,-1.0,18.0,3.0,2.0,-1.0,8.0
2024-02-01,9775.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,1.0,1.0,16.0,22.0,1.0,1.0,4.0,21.0,3.0,5.0,10.0,18.0,26.0,1180608.0,305251.0,72.0,182.0,31.0,23.0,24.0,16.0,1.0,0.0,15.0,6.0,1.0,0.0,3.0,17.0,3.0,2.0,5.0,8.0
2024-03-01,10248.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,3.0,1.0,8.0,4.0,6.0,9.0,20.0,5.0,10.0,13.0,28.0,16.0,155840.0,28196.0,84.0,0.0,26.0,31.0,23.0,22.0,2.0,1.0,-2.0,7.0,4.0,2.0,3.0,11.0,5.0,5.0,3.0,15.0
2024-04-01,11100.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,6.0,6.0,15.0,0.0,3.0,9.0,14.0,1.0,7.0,15.0,23.0,22.0,671528.0,69746.0,0.0,66.0,16.0,26.0,31.0,14.0,2.0,4.0,0.0,9.0,0.0,3.0,6.0,5.0,1.0,6.0,8.0,8.0
2024-05-01,11833.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,4.0,1.0,9.0,0.0,2.0,4.0,7.0,1.0,5.0,8.0,14.0,14.0,808206.0,94110.0,56.0,56.0,22.0,16.0,26.0,9.0,2.0,2.0,-3.0,8.0,0.0,2.0,2.0,3.0,1.0,4.0,3.0,6.0
2024-06-01,13433.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,1.0,2.0,1.0,8.0,2.0,6.0,8.0,17.0,4.0,9.0,9.0,22.0,9.0,732663.0,199916.0,22.0,54.0,14.0,22.0,16.0,19.0,1.0,1.0,-1.0,7.0,2.0,4.0,2.0,9.0,4.0,5.0,0.0,13.0
2024-07-01,13816.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,2.0,0.0,5.0,12.0,0.0,3.0,1.0,9.0,2.0,4.0,3.0,9.0,19.0,1348734.0,347993.0,9.0,152.0,9.0,14.0,22.0,25.0,2.0,-2.0,5.0,7.0,0.0,3.0,-2.0,8.0,2.0,2.0,-1.0,6.0
2024-08-01,14455.0,0a75b64a,34.0,2020-02-01 00:00:00,7/1/2023,1.0,4.0,15.0,22.0,2.0,0.0,4.0,19.0,4.0,2.0,10.0,16.0,25.0,2460725.0,617666.0,0.0,150.0,19.0,9.0,14.0,0.0,1.0,3.0,11.0,7.0,2.0,-2.0,4.0,15.0,4.0,-2.0,8.0,6.0
2023-01-01,420.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,2.0,5.0,11.0,0.0,2.0,5.0,10.0,0.0,6.0,9.0,15.0,13.0,836745.0,86520.0,0.0,65.0,0.0,0.0,0.0,17.0,3.0,-1.0,3.0,6.0,0.0,2.0,3.0,5.0,0.0,6.0,3.0,6.0
2023-02-01,960.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,4.0,4.0,16.0,0.0,5.0,2.0,12.0,0.0,7.0,7.0,14.0,17.0,1661121.0,324988.0,56.0,17.0,13.0,0.0,0.0,26.0,3.0,1.0,0.0,12.0,0.0,5.0,-3.0,10.0,0.0,7.0,0.0,7.0
2023-03-01,1658.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,4.0,11.0,22.0,3.0,0.0,3.0,18.0,3.0,4.0,4.0,11.0,26.0,1017016.0,127256.0,44.0,208.0,17.0,13.0,0.0,19.0,3.0,1.0,7.0,11.0,3.0,-3.0,3.0,15.0,3.0,1.0,0.0,7.0
2023-04-01,2632.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,1.0,2.0,5.0,12.0,4.0,5.0,5.0,15.0,5.0,6.0,8.0,19.0,19.0,1725808.0,476079.0,57.0,38.0,26.0,17.0,13.0,24.0,1.0,1.0,3.0,7.0,4.0,1.0,0.0,10.0,5.0,1.0,2.0,11.0
2023-05-01,2738.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,2.0,15.0,20.0,4.0,5.0,7.0,19.0,4.0,9.0,8.0,21.0,24.0,2186976.0,317334.0,42.0,48.0,19.0,26.0,17.0,35.0,2.0,0.0,13.0,5.0,4.0,1.0,2.0,12.0,4.0,5.0,-1.0,13.0
2023-06-01,3892.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,6.0,18.0,30.0,3.0,4.0,7.0,19.0,3.0,5.0,11.0,19.0,35.0,3466960.0,873396.0,38.0,105.0,24.0,19.0,26.0,28.0,2.0,4.0,12.0,12.0,3.0,1.0,3.0,12.0,3.0,2.0,6.0,8.0
2023-07-01,4144.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,1.0,15.0,21.0,1.0,5.0,2.0,14.0,3.0,9.0,6.0,18.0,28.0,1363264.0,175075.0,54.0,168.0,35.0,24.0,19.0,0.0,3.0,-2.0,14.0,6.0,1.0,4.0,-3.0,12.0,3.0,6.0,-3.0,12.0
2023-08-01,4882.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,2.0,13.0,20.0,0.0,3.0,1.0,17.0,2.0,4.0,1.0,7.0,0.0,0.0,79919.0,28.0,252.0,28.0,35.0,24.0,11.0,2.0,0.0,11.0,7.0,0.0,3.0,-2.0,16.0,2.0,2.0,-3.0,6.0
2023-09-01,5898.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,2.0,0.0,7.0,3.0,0.0,2.0,6.0,3.0,3.0,7.0,13.0,11.0,340362.0,93120.0,52.0,77.0,0.0,28.0,35.0,21.0,2.0,0.0,-2.0,7.0,3.0,-3.0,2.0,4.0,3.0,0.0,4.0,6.0
2023-10-01,6756.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,6.0,3.0,17.0,1.0,2.0,2.0,13.0,3.0,2.0,2.0,7.0,21.0,1461453.0,316629.0,28.0,0.0,11.0,0.0,28.0,11.0,3.0,3.0,-3.0,14.0,1.0,1.0,0.0,11.0,3.0,-1.0,0.0,5.0
2023-11-01,7121.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,1.0,1.0,3.0,8.0,1.0,1.0,5.0,8.0,2.0,4.0,10.0,16.0,11.0,513018.0,74838.0,32.0,66.0,21.0,11.0,0.0,15.0,1.0,0.0,2.0,5.0,1.0,0.0,4.0,3.0,2.0,2.0,6.0,6.0
2023-12-01,8178.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,4.0,0.0,10.0,4.0,2.0,7.0,14.0,4.0,3.0,10.0,17.0,15.0,1447590.0,177018.0,68.0,90.0,11.0,21.0,11.0,8.0,2.0,2.0,-4.0,10.0,4.0,-2.0,5.0,7.0,4.0,-1.0,7.0,7.0
2024-01-01,8616.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,0.0,3.0,1.0,6.0,4.0,1.0,4.0,10.0,4.0,5.0,6.0,15.0,8.0,798000.0,174297.0,30.0,72.0,15.0,11.0,21.0,17.0,0.0,3.0,-2.0,5.0,4.0,-3.0,3.0,6.0,4.0,1.0,1.0,9.0
2024-02-01,9836.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,1.0,5.0,7.0,15.0,1.0,1.0,6.0,10.0,1.0,2.0,7.0,10.0,17.0,834598.0,134127.0,40.0,34.0,8.0,15.0,11.0,30.0,1.0,4.0,2.0,8.0,1.0,0.0,5.0,4.0,1.0,1.0,5.0,3.0
2024-03-01,10475.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,4.0,13.0,21.0,3.0,1.0,7.0,16.0,3.0,1.0,13.0,17.0,30.0,1526310.0,327455.0,51.0,30.0,17.0,8.0,15.0,29.0,2.0,2.0,9.0,8.0,3.0,-2.0,6.0,9.0,3.0,-2.0,12.0,4.0
2024-04-01,11228.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,0.0,1.0,19.0,21.0,0.0,4.0,9.0,15.0,2.0,6.0,15.0,23.0,29.0,935656.0,121904.0,0.0,87.0,30.0,17.0,8.0,32.0,0.0,1.0,18.0,2.0,0.0,4.0,5.0,6.0,2.0,4.0,9.0,8.0
2024-05-01,11959.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,1.0,4.0,18.0,28.0,4.0,0.0,7.0,24.0,6.0,4.0,12.0,22.0,32.0,840448.0,98871.0,44.0,224.0,29.0,30.0,17.0,19.0,1.0,3.0,14.0,10.0,4.0,-4.0,7.0,17.0,6.0,-2.0,8.0,10.0
2024-06-01,13216.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,3.0,0.0,7.0,11.0,0.0,2.0,2.0,6.0,2.0,6.0,5.0,13.0,19.0,724204.0,133209.0,13.0,19.0,32.0,29.0,30.0,30.0,3.0,-3.0,7.0,4.0,0.0,2.0,0.0,4.0,2.0,4.0,-1.0,8.0
2024-07-01,13902.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,0.0,5.0,20.0,29.0,1.0,2.0,2.0,14.0,2.0,4.0,3.0,9.0,30.0,916830.0,268786.0,36.0,90.0,19.0,32.0,29.0,36.0,0.0,5.0,15.0,9.0,1.0,1.0,0.0,12.0,2.0,2.0,-1.0,6.0
2024-08-01,14835.0,0aaac9a7,57.0,2022-07-01 00:00:00,8/1/2022,2.0,4.0,19.0,29.0,0.0,6.0,2.0,13.0,1.0,8.0,7.0,16.0,36.0,1648332.0,243907.0,32.0,288.0,30.0,19.0,32.0,0.0,2.0,2.0,15.0,10.0,0.0,6.0,-4.0,11.0,1.0,7.0,-1.0,9.0
2024-06-01,13360.0,0aacb7a8,26.0,2024-05-01 00:00:00,4/1/2024,1.0,2.0,14.0,19.0,4.0,3.0,5.0,14.0,5.0,4.0,7.0,16.0,20.0,250800.0,61314.0,0.0,40.0,0.0,0.0,0.0,19.0,1.0,1.0,12.0,5.0,4.0,-1.0,2.0,9.0,5.0,-1.0,3.0,9.0
2024-07-01,13564.0,0aacb7a8,26.0,2024-05-01 00:00:00,4/1/2024,3.0,4.0,8.0,18.0,3.0,1.0,3.0,13.0,4.0,3.0,6.0,13.0,19.0,1122178.0,239899.0,39.0,57.0,20.0,0.0,0.0,20.0,3.0,1.0,4.0,10.0,3.0,-2.0,2.0,10.0,4.0,-1.0,3.0,7.0
2024-08-01,15081.0,0aacb7a8,26.0,2024-05-01 00:00:00,4/1/2024,0.0,5.0,7.0,15.0,1.0,1.0,7.0,11.0,1.0,5.0,8.0,14.0,20.0,535140.0,58241.0,14.0,180.0,19.0,20.0,0.0,0.0,0.0,5.0,2.0,8.0,1.0,0.0,6.0,4.0,1.0,4.0,3.0,6.0
2024-03-01,10260.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,0.0,3.0,12.0,20.0,4.0,2.0,1.0,15.0,5.0,2.0,6.0,13.0,27.0,2540646.0,480837.0,52.0,216.0,0.0,0.0,0.0,26.0,0.0,3.0,9.0,8.0,4.0,-2.0,-1.0,14.0,5.0,-3.0,4.0,7.0
2024-04-01,11092.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,2.0,0.0,19.0,24.0,3.0,6.0,2.0,22.0,4.0,6.0,8.0,18.0,26.0,232440.0,38597.0,18.0,104.0,27.0,0.0,0.0,32.0,2.0,-2.0,19.0,5.0,3.0,3.0,-4.0,20.0,4.0,2.0,2.0,10.0
2024-05-01,12586.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,2.0,3.0,17.0,23.0,2.0,6.0,4.0,16.0,2.0,10.0,5.0,17.0,32.0,1193568.0,154895.0,51.0,64.0,26.0,27.0,0.0,12.0,2.0,1.0,14.0,6.0,2.0,4.0,-2.0,12.0,2.0,8.0,-5.0,12.0
2024-06-01,13491.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,0.0,3.0,3.0,11.0,3.0,2.0,7.0,13.0,5.0,6.0,10.0,21.0,12.0,507480.0,113403.0,21.0,60.0,32.0,26.0,27.0,19.0,0.0,3.0,0.0,8.0,3.0,-1.0,5.0,6.0,5.0,1.0,4.0,11.0
2024-07-01,13802.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,0.0,0.0,14.0,18.0,4.0,1.0,2.0,13.0,6.0,4.0,8.0,18.0,19.0,1769945.0,348452.0,36.0,114.0,12.0,32.0,26.0,18.0,0.0,0.0,14.0,4.0,4.0,-3.0,1.0,11.0,6.0,-2.0,4.0,10.0
2024-08-01,14979.0,0acddc02,22.0,2024-02-01 00:00:00,4/1/2024,2.0,2.0,0.0,9.0,4.0,3.0,2.0,10.0,4.0,4.0,4.0,12.0,18.0,875988.0,90751.0,48.0,90.0,19.0,12.0,32.0,0.0,2.0,0.0,-2.0,9.0,4.0,-1.0,-1.0,8.0,4.0,0.0,0.0,8.0
2023-10-01,6899.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,3.0,0.0,12.0,18.0,4.0,4.0,3.0,13.0,6.0,4.0,8.0,18.0,26.0,1356160.0,353027.0,36.0,0.0,0.0,0.0,0.0,25.0,3.0,-3.0,12.0,6.0,4.0,0.0,-1.0,10.0,6.0,-2.0,4.0,10.0
2023-11-01,7255.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,1.0,2.0,19.0,24.0,1.0,6.0,8.0,18.0,2.0,9.0,13.0,24.0,25.0,2040325.0,446988.0,48.0,125.0,26.0,0.0,0.0,19.0,1.0,1.0,17.0,5.0,1.0,5.0,2.0,10.0,2.0,7.0,4.0,11.0
2023-12-01,8146.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,0.0,0.0,7.0,11.0,0.0,5.0,3.0,9.0,2.0,9.0,6.0,17.0,19.0,801192.0,165967.0,34.0,171.0,25.0,26.0,0.0,33.0,0.0,0.0,7.0,4.0,0.0,5.0,-2.0,6.0,2.0,7.0,-3.0,11.0
2024-01-01,9275.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,3.0,6.0,16.0,27.0,1.0,0.0,5.0,10.0,3.0,0.0,9.0,12.0,33.0,1392798.0,222127.0,36.0,165.0,19.0,25.0,26.0,21.0,3.0,3.0,10.0,11.0,1.0,-1.0,5.0,5.0,3.0,-3.0,9.0,3.0
2024-02-01,9517.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,1.0,2.0,10.0,16.0,4.0,6.0,5.0,16.0,5.0,8.0,8.0,21.0,21.0,2027844.0,242169.0,84.0,105.0,33.0,19.0,25.0,10.0,1.0,1.0,8.0,6.0,4.0,2.0,-1.0,11.0,5.0,3.0,0.0,13.0
2024-03-01,10923.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,0.0,1.0,2.0,8.0,1.0,5.0,3.0,10.0,2.0,6.0,9.0,17.0,10.0,307030.0,67001.0,51.0,60.0,21.0,33.0,19.0,0.0,0.0,1.0,1.0,6.0,1.0,4.0,-2.0,7.0,2.0,4.0,3.0,8.0
2024-04-01,11583.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,2.0,2.0,12.0,17.0,1.0,4.0,8.0,14.0,1.0,6.0,12.0,19.0,0.0,0.0,52981.0,38.0,76.0,10.0,21.0,33.0,25.0,2.0,0.0,10.0,5.0,1.0,3.0,4.0,6.0,1.0,5.0,6.0,7.0
2024-05-01,11804.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,0.0,3.0,16.0,24.0,0.0,0.0,1.0,7.0,0.0,2.0,6.0,8.0,25.0,1332150.0,282552.0,32.0,100.0,0.0,10.0,21.0,16.0,0.0,3.0,13.0,8.0,0.0,0.0,1.0,6.0,0.0,2.0,4.0,2.0
2024-06-01,12654.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,3.0,0.0,3.0,10.0,1.0,4.0,0.0,7.0,2.0,4.0,4.0,10.0,16.0,1323104.0,299954.0,20.0,0.0,25.0,0.0,10.0,21.0,3.0,-3.0,3.0,7.0,1.0,3.0,-4.0,7.0,2.0,2.0,0.0,6.0
2024-07-01,14052.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,3.0,6.0,1.0,12.0,4.0,3.0,3.0,11.0,4.0,5.0,3.0,12.0,21.0,1354899.0,317659.0,48.0,189.0,16.0,25.0,0.0,0.0,3.0,3.0,-5.0,11.0,4.0,-1.0,0.0,8.0,4.0,1.0,-2.0,9.0
2024-08-01,15052.0,0af61868,24.0,2023-09-01 00:00:00,3/1/2024,2.0,2.0,8.0,15.0,2.0,1.0,9.0,13.0,3.0,3.0,14.0,20.0,0.0,0.0,177691.0,20.0,51.0,21.0,16.0,25.0,0.0,2.0,0.0,6.0,7.0,2.0,-1.0,8.0,4.0,3.0,0.0,11.0,6.0
2023-01-01,435.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,1.0,6.0,15.0,25.0,4.0,2.0,9.0,17.0,5.0,5.0,14.0,24.0,0.0,0.0,413143.0,48.0,58.0,0.0,0.0,0.0,21.0,1.0,5.0,9.0,10.0,4.0,-2.0,7.0,8.0,5.0,0.0,9.0,10.0
2023-02-01,897.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,2.0,0.0,6.0,12.0,2.0,3.0,3.0,9.0,2.0,4.0,4.0,10.0,21.0,58632.0,13904.0,10.0,168.0,0.0,0.0,0.0,28.0,2.0,-2.0,6.0,6.0,2.0,1.0,0.0,6.0,2.0,2.0,0.0,6.0
2023-03-01,1429.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,2.0,5.0,12.0,21.0,3.0,4.0,1.0,19.0,5.0,6.0,2.0,13.0,28.0,2033612.0,437111.0,0.0,224.0,21.0,0.0,0.0,24.0,2.0,3.0,7.0,9.0,3.0,1.0,-3.0,18.0,5.0,1.0,-4.0,11.0
2023-04-01,2417.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,0.0,3.0,12.0,19.0,0.0,5.0,9.0,17.0,2.0,7.0,9.0,18.0,24.0,1809984.0,363337.0,72.0,120.0,28.0,21.0,0.0,32.0,0.0,3.0,9.0,7.0,0.0,5.0,4.0,8.0,2.0,5.0,2.0,9.0
2023-05-01,3033.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,2.0,6.0,15.0,25.0,3.0,1.0,2.0,9.0,3.0,5.0,7.0,15.0,32.0,1885696.0,351075.0,0.0,224.0,24.0,28.0,21.0,21.0,2.0,4.0,9.0,10.0,3.0,-2.0,1.0,7.0,3.0,2.0,2.0,8.0
2023-06-01,3765.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,3.0,2.0,8.0,16.0,2.0,5.0,0.0,12.0,2.0,8.0,1.0,11.0,21.0,1972341.0,271650.0,22.0,42.0,32.0,24.0,28.0,30.0,3.0,-1.0,6.0,8.0,2.0,3.0,-5.0,12.0,2.0,6.0,-7.0,10.0
2023-07-01,4432.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,0.0,2.0,20.0,23.0,2.0,5.0,5.0,19.0,4.0,9.0,10.0,23.0,30.0,2318970.0,631463.0,46.0,270.0,21.0,32.0,24.0,32.0,0.0,2.0,18.0,3.0,2.0,3.0,0.0,14.0,4.0,5.0,1.0,13.0
2023-08-01,5167.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,3.0,5.0,18.0,30.0,3.0,6.0,2.0,16.0,3.0,6.0,2.0,11.0,32.0,1850176.0,468071.0,0.0,32.0,30.0,21.0,32.0,19.0,3.0,2.0,13.0,12.0,3.0,3.0,-4.0,14.0,3.0,3.0,-4.0,9.0
2023-09-01,5493.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,0.0,1.0,9.0,12.0,4.0,4.0,3.0,12.0,5.0,5.0,4.0,14.0,19.0,1649523.0,482222.0,56.0,57.0,32.0,30.0,21.0,0.0,0.0,1.0,8.0,3.0,4.0,0.0,-1.0,9.0,5.0,0.0,-1.0,10.0
2023-10-01,6408.0,0b1be2b8,49.0,2021-11-01 00:00:00,11/1/2023,1.0,1.0,7.0,10.0,2.0,0.0,9.0,12.0,4.0,4.0,12.0,20.0,0.0,0.0,485268.0,0.0,38.0,19.0,32.0,30.0,32.0,1.0,0.0,6.0,3.0,2.0,-2.0,9.0,3.0,4.0,0.0,8.0,8.0
